iter,train_loss,train_loss_forward_only,train_loss_backward_only,val_loss,val_loss_forward_only,val_loss_backward_only
0,4.188775539398193,4.189188003540039,4.176022052764893,4.190831661224365,4.1914143562316895,4.175914287567139
0,4.186384201049805
10,3.7395830154418945
20,3.4990720748901367
30,3.2469515800476074
40,3.004316568374634
50,2.812324047088623
60,2.7364912033081055
70,2.689223051071167
80,2.6030564308166504
90,2.5823185443878174
100,2.5698277950286865
110,2.543882369995117
120,2.5123355388641357
130,2.4797215461730957
140,2.496253490447998
150,2.488839626312256
160,2.4507670402526855
170,2.4475996494293213
180,2.426448345184326
190,2.400928497314453
200,2.3762121200561523,2.359208822250366,2.66513991355896,2.3850808143615723,2.3685410022735596,2.6666526794433594
200,2.376099109649658
210,2.3743088245391846
220,2.3397459983825684
230,2.342937707901001
240,2.318265914916992
250,2.3271236419677734
260,2.283891201019287
270,2.271268606185913
280,2.2707700729370117
290,2.2500290870666504
300,2.254434585571289
310,2.2132558822631836
320,2.198972702026367
330,2.1672520637512207
340,2.1570825576782227
350,2.139697790145874
360,2.1321537494659424
370,2.1108431816101074
380,2.0905628204345703
390,2.0795183181762695
400,2.052656650543213,2.028883218765259,2.49851655960083,2.117021322250366,2.096109628677368,2.4979028701782227
400,2.047571897506714
410,2.0445144176483154
420,2.0222277641296387
430,2.025069236755371
440,1.9715509414672852
450,1.9439187049865723
460,1.9452292919158936
470,1.9101593494415283
480,1.8903017044067383
490,1.9119983911514282
500,1.8745646476745605
510,1.881013035774231
520,1.834333896636963
530,1.8249249458312988
540,1.7818830013275146
550,1.80740487575531
560,1.776819109916687
570,1.7606303691864014
580,1.78643798828125
590,1.7334474325180054
600,1.7384111881256104,1.7000552415847778,2.3075480461120605,1.8874002695083618,1.8630613088607788,2.3129966259002686
600,1.7201151847839355
610,1.7420743703842163
620,1.754887580871582
630,1.7103867530822754
640,1.6899253129959106
650,1.6637604236602783
660,1.6783556938171387
670,1.6581403017044067
680,1.65425705909729
690,1.6265864372253418
700,1.6480305194854736
710,1.6253490447998047
720,1.5819193124771118
730,1.6143691539764404
740,1.5818361043930054
750,1.5781232118606567
760,1.5845941305160522
770,1.6192781925201416
780,1.5658299922943115
790,1.5465388298034668
800,1.5597935914993286,1.5292246341705322,2.1385180950164795,1.7442336082458496,1.7226892709732056,2.1716055870056152
800,1.5066063404083252
810,1.598236322402954
820,1.5544557571411133
830,1.562802791595459
840,1.5093519687652588
850,1.5301263332366943
860,1.5168427228927612
870,1.534532070159912
880,1.516063928604126
890,1.5327249765396118
900,1.5009820461273193
910,1.5294435024261475
920,1.509670615196228
930,1.5186917781829834
940,1.4671121835708618
950,1.4732043743133545
960,1.4871234893798828
970,1.4955633878707886
980,1.455533504486084
990,1.4866530895233154
1000,1.4643765687942505,1.4335877895355225,2.057323694229126,1.656152606010437,1.6430259943008423,2.118360757827759
1000,1.476292610168457
1010,1.4745702743530273
1020,1.4385285377502441
1030,1.4275158643722534
1040,1.4686040878295898
1050,1.4470875263214111
1060,1.4584684371948242
1070,1.4109783172607422
1080,1.4108119010925293
1090,1.4487335681915283
1100,1.4219491481781006
1110,1.401969313621521
1120,1.4115042686462402
1130,1.4011366367340088
1140,1.4283666610717773
1150,1.3742573261260986
1160,1.4170845746994019
1170,1.4293018579483032
1180,1.3998243808746338
1190,1.385761022567749
1200,1.3948557376861572,1.3679088354110718,1.9712867736816406,1.6237393617630005,1.5979984998703003,2.0542826652526855
1200,1.3812533617019653
1210,1.372396469116211
1220,1.3995386362075806
1230,1.398943543434143
1240,1.3930819034576416
1250,1.4076911211013794
1260,1.4081203937530518
1270,1.3787062168121338
1280,1.4105876684188843
1290,1.4156115055084229
1300,1.3599926233291626
1310,1.377265453338623
1320,1.3363687992095947
1330,1.385352611541748
1340,1.3571176528930664
1350,1.3385823965072632
1360,1.3781640529632568
1370,1.3586350679397583
1380,1.3559978008270264
1390,1.3572022914886475
1400,1.359620451927185,1.3296433687210083,1.9294755458831787,1.590988039970398,1.577410101890564,2.02675461769104
1400,1.3683679103851318
1410,1.3739873170852661
1420,1.386063575744629
1430,1.3655784130096436
1440,1.3561208248138428
1450,1.338281273841858
1460,1.3455636501312256
1470,1.3632874488830566
1480,1.3346033096313477
1490,1.3626177310943604
1500,1.3499916791915894
1510,1.3206281661987305
1520,1.3213627338409424
1530,1.3312389850616455
1540,1.3193778991699219
1550,1.298699140548706
1560,1.3258211612701416
1570,1.3549830913543701
1580,1.3141796588897705
1590,1.3332769870758057
1600,1.3185341358184814,1.284417748451233,1.9010517597198486,1.587300181388855,1.5634671449661255,2.0090949535369873
1600,1.2988581657409668
1610,1.2901029586791992
1620,1.3021841049194336
1630,1.3241074085235596
1640,1.294847011566162
1650,1.340169906616211
1660,1.2868999242782593
1670,1.3363182544708252
1680,1.275667428970337
1690,1.2827258110046387
1700,1.2825267314910889
1710,1.2960050106048584
1720,1.3006155490875244
1730,1.2958582639694214
1740,1.3295944929122925
1750,1.313389778137207
1760,1.2851366996765137
1770,1.2914760112762451
1780,1.294952154159546
1790,1.289553165435791
1800,1.2858554124832153,1.2531569004058838,1.8290214538574219,1.5774414539337158,1.5422818660736084,1.9699910879135132
1800,1.2754144668579102
1810,1.2918983697891235
1820,1.3148884773254395
1830,1.2794499397277832
1840,1.2690972089767456
1850,1.2798752784729004
1860,1.2648792266845703
1870,1.2693040370941162
1880,1.2546766996383667
1890,1.266211986541748
1900,1.267040491104126
1910,1.2739710807800293
1920,1.2840536832809448
1930,1.273817777633667
1940,1.2778180837631226
1950,1.2370167970657349
1960,1.2532212734222412
1970,1.2815543413162231
1980,1.2598799467086792
1990,1.260358214378357
2000,1.25508713722229,1.2286179065704346,1.8114714622497559,1.5627762079238892,1.5432251691818237,1.9511113166809082
2000,1.2925171852111816
