iter,train_loss,train_loss_forward_only,train_loss_backward_only,val_loss,val_loss_forward_only,val_loss_backward_only
0,4.189364433288574,4.189188003540039,4.176022052764893,4.191691875457764,4.1914143562316895,4.175914287567139
0,4.187648773193359
10,3.735712766647339
20,3.4851346015930176
30,3.2234926223754883
40,2.9826245307922363
50,2.79451847076416
60,2.702225685119629
70,2.6252870559692383
80,2.5755362510681152
90,2.540961265563965
100,2.518643379211426
110,2.495356559753418
120,2.4893434047698975
130,2.4712066650390625
140,2.452659845352173
150,2.437725782394409
160,2.415445566177368
170,2.4069952964782715
180,2.3829944133758545
190,2.3512210845947266
200,2.3372435569763184,2.337003469467163,4.118135929107666,2.35673189163208,2.356844425201416,4.221349716186523
200,2.345320224761963
210,2.332231044769287
220,2.322108030319214
230,2.304208993911743
240,2.2941367626190186
250,2.2756125926971436
260,2.257791042327881
270,2.266270160675049
280,2.2410478591918945
290,2.2162601947784424
300,2.2088124752044678
310,2.185253858566284
320,2.1884655952453613
330,2.147629976272583
340,2.1310551166534424
350,2.1127495765686035
360,2.100736379623413
370,2.0955090522766113
380,2.0693295001983643
390,2.063307762145996
400,2.0269079208374023,2.0275402069091797,4.427671909332275,2.0960419178009033,2.0920162200927734,4.544203758239746
400,2.0315003395080566
410,1.9907279014587402
420,1.9794163703918457
430,1.9602136611938477
440,1.9444299936294556
450,1.9152331352233887
460,1.9169771671295166
470,1.8865100145339966
480,1.8587571382522583
490,1.8872244358062744
500,1.8509286642074585
510,1.825031042098999
520,1.8192052841186523
530,1.8123315572738647
540,1.7621994018554688
550,1.7666130065917969
560,1.758836030960083
570,1.7336266040802002
580,1.732581377029419
590,1.7164647579193115
600,1.7029615640640259,1.6997302770614624,4.772449970245361,1.8614089488983154,1.86050546169281,4.907700061798096
600,1.6897575855255127
610,1.6839638948440552
620,1.6875855922698975
630,1.666893720626831
640,1.656435489654541
650,1.629610300064087
660,1.6172698736190796
670,1.61893892288208
680,1.6207152605056763
690,1.5893120765686035
700,1.606408953666687
710,1.5839340686798096
720,1.5492987632751465
730,1.5896049737930298
740,1.5637621879577637
750,1.5387506484985352
760,1.5550482273101807
770,1.5549370050430298
780,1.545620083808899
790,1.5119190216064453
800,1.525475025177002,1.5262064933776855,5.118464946746826,1.7195833921432495,1.717923641204834,5.227701187133789
800,1.4941420555114746
810,1.5408672094345093
820,1.5051624774932861
830,1.520174264907837
840,1.4840809106826782
850,1.4793950319290161
860,1.4873623847961426
870,1.488478422164917
880,1.474393606185913
890,1.496854543685913
900,1.460687279701233
910,1.4782932996749878
920,1.454010248184204
930,1.4578055143356323
940,1.4396378993988037
950,1.4587957859039307
960,1.450172781944275
970,1.4465152025222778
980,1.4191908836364746
990,1.4459514617919922
1000,1.4185442924499512,1.4175828695297241,5.343827724456787,1.6323246955871582,1.6368470191955566,5.462285041809082
1000,1.4034357070922852
1010,1.4253075122833252
1020,1.4216413497924805
1030,1.4191033840179443
1040,1.4316083192825317
1050,1.4057998657226562
1060,1.4031894207000732
1070,1.4095239639282227
1080,1.3846275806427002
1090,1.402557373046875
1100,1.3792028427124023
1110,1.3882012367248535
1120,1.4094551801681519
1130,1.3888791799545288
1140,1.3882946968078613
1150,1.3924973011016846
1160,1.372727632522583
1170,1.3701317310333252
1180,1.372385859489441
1190,1.3660058975219727
1200,1.3614883422851562,1.366769790649414,5.485868453979492,1.5994998216629028,1.592200517654419,5.597229957580566
1200,1.3716306686401367
1210,1.350782036781311
1220,1.3366246223449707
1230,1.3579680919647217
1240,1.3610177040100098
